GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04
Id,Id2,Geography,Estimate; Median age -- - Total:,Margin of Error; Median age -- - Total:,Estimate; Median age -- - Male,Margin of Error; Median age -- - Male,Estimate; Median age -- - Female,Margin of Error; Median age -- - Female
1400000US24510190200,24510190200,"Census Tract 1902, Baltimore city, Maryland",30.0,3.3,29.8,5.8,30.1,3.5
1400000US24510190300,24510190300,"Census Tract 1903, Baltimore city, Maryland",36.5,6.1,33.3,7.4,43.2,9.0
1400000US24510200100,24510200100,"Census Tract 2001, Baltimore city, Maryland",34.1,10.8,33.4,8.1,40.2,6.3
1400000US24510200200,24510200200,"Census Tract 2002, Baltimore city, Maryland",36.4,11.0,29.6,20.6,36.9,14.0
1400000US24510200300,24510200300,"Census Tract 2003, Baltimore city, Maryland",25.8,4.6,21.5,6.5,27.6,9.7
1400000US24510200400,24510200400,"Census Tract 2004, Baltimore city, Maryland",33.8,3.4,34.6,2.4,31.0,7.3
1400000US24510200500,24510200500,"Census Tract 2005, Baltimore city, Maryland",36.6,7.8,42.0,6.0,31.4,7.7
1400000US24510200600,24510200600,"Census Tract 2006, Baltimore city, Maryland",29.6,3.5,25.8,6.2,31.6,2.4
1400000US24510200701,24510200701,"Census Tract 2007.01, Baltimore city, Maryland",41.3,2.2,41.8,2.9,40.7,3.7
1400000US24510200702,24510200702,"Census Tract 2007.02, Baltimore city, Maryland",25.7,23.1,22.7,15.0,40.1,12.0
1400000US24510200800,24510200800,"Census Tract 2008, Baltimore city, Maryland",29.6,2.6,30.5,3.4,27.3,6.1
1400000US24510210100,24510210100,"Census Tract 2101, Baltimore city, Maryland",30.9,2.1,31.2,2.8,30.7,4.8
1400000US24510210200,24510210200,"Census Tract 2102, Baltimore city, Maryland",33.1,4.2,33.8,4.8,32.2,8.9
1400000US24510220100,24510220100,"Census Tract 2201, Baltimore city, Maryland",34.2,3.2,34.3,4.6,34.1,5.7
1400000US24510230100,24510230100,"Census Tract 2301, Baltimore city, Maryland",29.2,1.9,29.5,4.8,29.0,1.9
1400000US24510230200,24510230200,"Census Tract 2302, Baltimore city, Maryland",29.7,1.1,28.8,1.7,30.6,1.2
1400000US24510230300,24510230300,"Census Tract 2303, Baltimore city, Maryland",30.0,1.9,30.1,2.2,29.7,2.3
1400000US24510240100,24510240100,"Census Tract 2401, Baltimore city, Maryland",33.8,1.7,33.2,1.5,35.1,3.0
1400000US24510240200,24510240200,"Census Tract 2402, Baltimore city, Maryland",37.2,2.6,38.8,2.9,33.9,2.5
1400000US24510240300,24510240300,"Census Tract 2403, Baltimore city, Maryland",31.7,1.2,32.5,1.9,31.3,2.1
1400000US24510240400,24510240400,"Census Tract 2404, Baltimore city, Maryland",31.2,1.6,31.5,2.8,30.9,1.5
1400000US24510250101,24510250101,"Census Tract 2501.01, Baltimore city, Maryland",32.1,5.9,27.4,4.0,41.3,7.2
1400000US24510250102,24510250102,"Census Tract 2501.02, Baltimore city, Maryland",31.1,1.9,23.5,5.1,34.2,3.8
1400000US24510250103,24510250103,"Census Tract 2501.03, Baltimore city, Maryland",47.2,3.3,40.9,7.2,52.2,4.3
1400000US24510250203,24510250203,"Census Tract 2502.03, Baltimore city, Maryland",31.1,4.1,29.1,9.8,32.1,3.4
1400000US24510250204,24510250204,"Census Tract 2502.04, Baltimore city, Maryland",21.7,3.3,12.2,2.7,30.5,0.9
1400000US24510250205,24510250205,"Census Tract 2502.05, Baltimore city, Maryland",30.6,1.6,30.7,2.5,30.5,1.9
1400000US24510250206,24510250206,"Census Tract 2502.06, Baltimore city, Maryland",43.5,3.6,39.5,8.2,47.0,4.9
1400000US24510250207,24510250207,"Census Tract 2502.07, Baltimore city, Maryland",28.4,2.1,28.4,4.6,28.4,2.2
1400000US24510250301,24510250301,"Census Tract 2503.01, Baltimore city, Maryland",31.0,4.5,28.4,7.1,35.9,9.5
1400000US24510250303,24510250303,"Census Tract 2503.03, Baltimore city, Maryland",37.9,4.6,32.7,5.9,44.6,6.8
1400000US24510250401,24510250401,"Census Tract 2504.01, Baltimore city, Maryland",39.7,2.6,39.9,4.3,38.8,3.8
1400000US24510250402,24510250402,"Census Tract 2504.02, Baltimore city, Maryland",29.6,3.2,29.9,2.6,28.8,5.5
1400000US24510250500,24510250500,"Census Tract 2505, Baltimore city, Maryland",30.9,5.5,31.1,9.5,30.8,6.2
1400000US24510250600,24510250600,"Census Tract 2506, Baltimore city, Maryland",-,**,-,**,-,**
1400000US24510260101,24510260101,"Census Tract 2601.01, Baltimore city, Maryland",36.6,4.9,34.2,6.7,37.8,7.0
1400000US24510260102,24510260102,"Census Tract 2601.02, Baltimore city, Maryland",36.3,4.6,32.6,11.1,37.1,3.7
1400000US24510260201,24510260201,"Census Tract 2602.01, Baltimore city, Maryland",36.8,5.1,37.1,6.7,33.7,10.4
1400000US24510260202,24510260202,"Census Tract 2602.02, Baltimore city, Maryland",33.8,3.5,31.2,1.8,37.8,7.0
1400000US24510260203,24510260203,"Census Tract 2602.03, Baltimore city, Maryland",36.8,3.6,35.7,4.2,39.2,5.4
1400000US24510260301,24510260301,"Census Tract 2603.01, Baltimore city, Maryland",31.8,2.7,25.7,4.0,35.9,3.6
1400000US24510260302,24510260302,"Census Tract 2603.02, Baltimore city, Maryland",36.6,6.1,38.9,6.6,34.2,7.1
1400000US24510260303,24510260303,"Census Tract 2603.03, Baltimore city, Maryland",31.6,5.7,23.6,2.9,36.6,5.6
1400000US24510260401,24510260401,"Census Tract 2604.01, Baltimore city, Maryland",38.0,3.6,33.9,6.8,40.7,3.7
1400000US24510260402,24510260402,"Census Tract 2604.02, Baltimore city, Maryland",28.8,0.8,33.9,10.0,27.9,2.1
1400000US24510260403,24510260403,"Census Tract 2604.03, Baltimore city, Maryland",29.3,7.8,28.4,6.3,32.2,7.2
1400000US24510260404,24510260404,"Census Tract 2604.04, Baltimore city, Maryland",26.0,3.4,27.2,2.9,25.5,5.5
1400000US24510260501,24510260501,"Census Tract 2605.01, Baltimore city, Maryland",40.8,2.7,41.3,3.4,40.5,5.1
1400000US24510260604,24510260604,"Census Tract 2606.04, Baltimore city, Maryland",26.6,5.8,18.4,7.8,29.9,11.7
1400000US24510260605,24510260605,"Census Tract 2606.05, Baltimore city, Maryland",42.0,4.8,38.4,4.4,44.0,5.1
1400000US24510260700,24510260700,"Census Tract 2607, Baltimore city, Maryland",32.3,3.7,30.3,3.3,33.4,2.4
1400000US24510260800,24510260800,"Census Tract 2608, Baltimore city, Maryland",30.9,3.7,30.6,4.3,32.5,3.8
1400000US24510260900,24510260900,"Census Tract 2609, Baltimore city, Maryland",32.1,1.8,31.5,1.5,33.2,2.6
1400000US24510261000,24510261000,"Census Tract 2610, Baltimore city, Maryland",30.4,5.0,28.2,5.4,31.3,3.4
1400000US24510261100,24510261100,"Census Tract 2611, Baltimore city, Maryland",32.2,1.3,34.1,2.3,30.7,0.9
1400000US24510270101,24510270101,"Census Tract 2701.01, Baltimore city, Maryland",41.4,5.0,43.9,8.2,39.8,3.4
1400000US24510270102,24510270102,"Census Tract 2701.02, Baltimore city, Maryland",39.9,3.5,34.0,4.7,44.0,7.3
1400000US24510270200,24510270200,"Census Tract 2702, Baltimore city, Maryland",38.4,4.5,38.3,4.9,38.4,8.8
1400000US24510270301,24510270301,"Census Tract 2703.01, Baltimore city, Maryland",43.9,5.3,38.9,9.0,47.2,4.8
1400000US24510270302,24510270302,"Census Tract 2703.02, Baltimore city, Maryland",42.6,5.7,43.4,6.3,42.1,5.4
1400000US24510270401,24510270401,"Census Tract 2704.01, Baltimore city, Maryland",40.8,6.1,39.6,10.1,42.0,5.0
1400000US24510270402,24510270402,"Census Tract 2704.02, Baltimore city, Maryland",37.0,5.1,41.0,5.5,34.2,4.4
1400000US24510270501,24510270501,"Census Tract 2705.01, Baltimore city, Maryland",42.0,4.1,42.7,4.2,40.2,6.8
1400000US24510270502,24510270502,"Census Tract 2705.02, Baltimore city, Maryland",36.3,4.9,39.2,8.1,35.7,5.0
1400000US24510270600,24510270600,"Census Tract 2706, Baltimore city, Maryland",39.0,3.8,40.8,5.0,37.8,2.8
1400000US24510270701,24510270701,"Census Tract 2707.01, Baltimore city, Maryland",30.6,1.7,28.4,4.2,31.7,4.7
1400000US24510270702,24510270702,"Census Tract 2707.02, Baltimore city, Maryland",34.0,3.2,31.8,3.9,37.2,4.9
1400000US24510270703,24510270703,"Census Tract 2707.03, Baltimore city, Maryland",40.1,8.3,38.0,8.4,42.2,9.0
1400000US24510270801,24510270801,"Census Tract 2708.01, Baltimore city, Maryland",34.9,3.6,27.9,6.8,38.9,3.5
1400000US24510270802,24510270802,"Census Tract 2708.02, Baltimore city, Maryland",34.9,3.0,32.3,5.7,37.1,4.1
1400000US24510270803,24510270803,"Census Tract 2708.03, Baltimore city, Maryland",41.2,4.0,37.3,5.4,44.3,4.7
1400000US24510270804,24510270804,"Census Tract 2708.04, Baltimore city, Maryland",35.8,5.6,33.1,4.4,38.4,6.0
1400000US24510270805,24510270805,"Census Tract 2708.05, Baltimore city, Maryland",36.4,4.4,39.0,6.4,34.1,5.0
1400000US24510270901,24510270901,"Census Tract 2709.01, Baltimore city, Maryland",36.1,4.4,35.3,10.4,36.4,3.0
1400000US24510270902,24510270902,"Census Tract 2709.02, Baltimore city, Maryland",26.7,7.7,23.9,3.4,31.5,8.3
1400000US24510270903,24510270903,"Census Tract 2709.03, Baltimore city, Maryland",21.8,1.1,22.0,1.5,21.8,1.8
1400000US24510271001,24510271001,"Census Tract 2710.01, Baltimore city, Maryland",32.1,3.8,32.7,4.5,31.2,5.6
1400000US24510271002,24510271002,"Census Tract 2710.02, Baltimore city, Maryland",38.3,6.4,31.5,7.8,41.7,5.7
1400000US24510271101,24510271101,"Census Tract 2711.01, Baltimore city, Maryland",40.7,3.2,39.6,1.0,44.2,5.4
1400000US24510271102,24510271102,"Census Tract 2711.02, Baltimore city, Maryland",20.2,0.3,20.3,0.4,20.1,0.4
1400000US24510271200,24510271200,"Census Tract 2712, Baltimore city, Maryland",42.3,1.6,42.0,2.8,43.0,2.9
1400000US24510271300,24510271300,"Census Tract 2713, Baltimore city, Maryland",43.6,6.4,37.8,3.0,47.8,1.8
1400000US24510271400,24510271400,"Census Tract 2714, Baltimore city, Maryland",46.8,3.0,46.6,3.3,47.0,4.7
1400000US24510271501,24510271501,"Census Tract 2715.01, Baltimore city, Maryland",40.6,4.1,37.3,1.8,43.4,3.9
1400000US24510271503,24510271503,"Census Tract 2715.03, Baltimore city, Maryland",61.3,4.5,58.2,15.4,64.2,4.2
1400000US24510271600,24510271600,"Census Tract 2716, Baltimore city, Maryland",34.1,6.3,33.7,7.0,34.6,8.4
1400000US24510271700,24510271700,"Census Tract 2717, Baltimore city, Maryland",47.9,4.6,41.7,6.3,51.4,3.7
1400000US24510271801,24510271801,"Census Tract 2718.01, Baltimore city, Maryland",36.7,9.1,40.6,5.1,35.1,10.4
1400000US24510271802,24510271802,"Census Tract 2718.02, Baltimore city, Maryland",40.4,3.9,40.3,9.1,41.5,6.9
1400000US24510271900,24510271900,"Census Tract 2719, Baltimore city, Maryland",43.3,5.4,43.0,5.3,43.9,7.1
1400000US24510272003,24510272003,"Census Tract 2720.03, Baltimore city, Maryland",40.7,4.8,42.2,9.2,40.3,5.0
1400000US24510272004,24510272004,"Census Tract 2720.04, Baltimore city, Maryland",29.7,2.5,28.5,1.9,33.1,6.7
1400000US24510272005,24510272005,"Census Tract 2720.05, Baltimore city, Maryland",32.1,1.9,28.9,4.0,42.1,11.6
1400000US24510272006,24510272006,"Census Tract 2720.06, Baltimore city, Maryland",46.3,4.0,44.5,10.3,50.7,5.2
1400000US24510272007,24510272007,"Census Tract 2720.07, Baltimore city, Maryland",38.1,4.9,32.7,5.6,41.6,3.8
1400000US24510280101,24510280101,"Census Tract 2801.01, Baltimore city, Maryland",39.8,7.7,34.1,4.6,44.5,5.3
1400000US24510280102,24510280102,"Census Tract 2801.02, Baltimore city, Maryland",48.8,3.3,44.4,7.8,50.5,1.7
1400000US24510280200,24510280200,"Census Tract 2802, Baltimore city, Maryland",48.4,3.8,43.7,5.7,49.6,4.9
1400000US24510280301,24510280301,"Census Tract 2803.01, Baltimore city, Maryland",32.9,4.4,30.8,3.7,35.2,4.1
1400000US24510280302,24510280302,"Census Tract 2803.02, Baltimore city, Maryland",39.3,3.4,39.6,5.6,39.0,6.1
1400000US24510280401,24510280401,"Census Tract 2804.01, Baltimore city, Maryland",42.1,3.9,40.8,6.8,42.9,4.5
1400000US24510280402,24510280402,"Census Tract 2804.02, Baltimore city, Maryland",38.6,3.1,35.1,5.4,40.4,4.9
1400000US24510280403,24510280403,"Census Tract 2804.03, Baltimore city, Maryland",35.4,5.3,31.2,8.8,38.7,4.7
1400000US24510280404,24510280404,"Census Tract 2804.04, Baltimore city, Maryland",34.2,5.5,30.8,2.1,38.9,4.8
1400000US24510280500,24510280500,"Census Tract 2805, Baltimore city, Maryland",30.9,7.9,24.8,15.0,32.4,8.9
